Country,EdLevel,YearsCodePro,Employment,Salary
9,4,10,2,95000.0
13,1,5,2,111500.0
2,1,1,2,50755.0
8,1,7,2,70272.0
12,1,14,2,87948.0
4,3,23,2,111976.0
4,3,23,0,111976.0
4,3,23,1,111976.0
4,3,23,4,111976.0
8,1,30,2,38388.0
8,1,22,2,61760.0
8,3,8,2,36276.0
5,1,4,2,51589.0
11,1,2,2,42660.0
8,4,4,2,79428.0
8,3,5,2,56736.0
13,1,3,2,136000.0
8,3,7,2,8400.0
8,3,7,0,8400.0
8,3,7,1,8400.0
8,3,7,4,8400.0
8,3,2,2,2100.0
8,3,21,2,102108.0
13,1,3,2,85000.0
8,1,5,0,72000.0
8,1,5,1,72000.0
8,1,5,4,72000.0
8,1,4,2,13524.0
5,1,2,2,3864.0
8,7,26,2,25594.0
5,1,10,2,27342.0
4,3,15,2,85315.0
13,4,4,2,62000.0
4,7,7,2,38392.0
5,1,2,2,12897.0
8,1,2,2,60000.0
8,1,2,3,60000.0
8,1,14,0,101500.0
8,1,14,1,101500.0
8,1,14,4,101500.0
8,2,7,2,41556.0
8,2,7,0,41556.0
8,2,7,1,41556.0
8,2,7,4,41556.0
13,0,10,2,185000.0
8,7,11,2,93078.0
8,3,6,0,127972.0
8,3,6,1,127972.0
8,3,6,4,127972.0
13,1,4,2,140000.0
13,1,4,0,140000.0
13,1,4,1,140000.0
13,1,4,4,140000.0
11,3,12,2,71916.0
0,4,32,0,56617.0
0,4,32,1,56617.0
0,4,32,4,56617.0
5,3,23,0,240000.0
5,3,23,1,240000.0
5,3,23,4,240000.0
7,3,12,2,127972.0
5,1,2,2,12897.0
6,3,5,2,89581.0
8,4,16,2,31092.0
8,4,9,2,995064.0
2,4,1,2,54659.0
8,1,2,2,5460.0
8,4,22,2,71748.0
5,1,10,2,25794.0
1,1,14,2,72000.0
8,3,5,2,75432.0
5,1,9,2,36112.0
11,7,24,2,25395.0
11,7,24,0,25395.0
11,7,24,1,25395.0
11,7,24,4,25395.0
13,1,0,2,102000.0
5,1,1,2,28374.0
6,3,13,2,79983.0
13,1,23,2,450000.0
11,1,4,2,49980.0
12,2,14,2,188459.0
12,2,14,0,188459.0
12,2,14,1,188459.0
12,2,14,4,188459.0
5,3,3,2,9286.0
8,3,8,2,127972.0
8,3,8,0,127972.0
8,3,8,1,127972.0
8,3,8,4,127972.0
8,3,9,2,72518.0
11,0,0,2,43272.0
8,1,7,2,72000.0
13,0,28,2,170000.0
8,3,10,2,113796.0
5,1,3,2,23215.0
13,1,13,2,193000.0
9,1,17,2,60125.0
9,1,17,0,60125.0
9,1,17,1,60125.0
9,1,17,4,60125.0
5,4,3,2,21925.0
8,1,3,2,89975.0
12,3,14,2,69102.0
8,1,3,2,53892.0
13,1,36,2,135000.0
13,1,36,0,135000.0
13,1,36,1,135000.0
13,1,36,4,135000.0
13,1,1,2,186000.0
8,1,20,2,142.0
8,1,20,0,142.0
8,1,20,1,142.0
8,1,20,4,142.0
4,3,3,2,55455.0
5,1,12,2,45140.0
5,1,12,0,45140.0
5,1,12,1,45140.0
5,1,12,4,45140.0
8,1,6,2,65463.0
4,1,5,2,53322.0
8,1,4,2,83124.0
8,6,6,2,62340.0
5,1,5,2,30953.0
8,7,11,0,100000.0
8,7,11,1,100000.0
8,7,11,4,100000.0
2,1,9,2,142894.0
8,3,8,2,767832.0
0,3,8,2,162774.0
4,1,4,2,85315.0
5,1,3,2,32243.0
8,1,0,2,600000.0
8,7,31,0,41568.0
8,7,31,1,41568.0
8,7,31,4,41568.0
5,7,5,2,12384.0
8,1,12,2,20160.0
8,1,12,0,20160.0
8,1,12,1,20160.0
8,1,12,4,20160.0
4,1,18,2,154633.0
8,3,8,2,62124.0
10,3,33,2,639864.0
8,4,6,2,8040.0
8,4,3,2,19124.0
13,4,1,2,95000.0
8,4,3,2,7104.0
13,4,7,2,150000.0
5,1,4,2,7740.0
8,1,24,2,152027.0
4,6,15,2,51192.0
8,1,2,2,63047.0
12,7,40,2,109306.0
8,1,5,2,684.0
8,1,6,2,80628.0
5,1,8,0,4644.0
5,1,8,1,4644.0
5,1,8,4,4644.0
4,4,20,2,63986.0
4,4,20,0,63986.0
4,4,20,1,63986.0
4,4,20,4,63986.0
13,1,3,2,85500.0
13,1,9,2,440000.0
9,1,2,2,26088.0
8,1,0,2,31428.0
12,2,50,3,50256.0
6,1,17,2,53322.0
8,4,2,0,25596.0
8,4,2,1,25596.0
8,4,2,4,25596.0
3,3,21,2,81049.0
8,3,5,2,62340.0
8,7,20,2,12792.0
8,1,1,2,1620.0
8,1,3,2,19224.0
11,1,11,0,60947.0
11,1,11,1,60947.0
11,1,11,4,60947.0
5,1,2,2,9286.0
12,1,6,2,960000.0
13,1,12,2,765000.0
9,6,19,2,40236.0
3,0,2,0,21329.0
3,0,2,1,21329.0
3,0,2,4,21329.0
8,1,6,2,23388.0
13,4,2,3,1450000.0
8,1,3,2,12000.0
8,1,3,3,12000.0
4,1,4,2,46068.0
5,1,3,2,7738.0
13,1,10,2,150000.0
8,6,10,2,94644.0
5,1,1,2,4956.0
0,1,32,2,84925.0
12,4,23,2,75007.0
8,1,2,2,17568.0
13,1,10,2,210000.0
9,3,6,2,38856.0
8,1,12,2,161424.0
8,1,36,0,50000.0
8,1,36,1,50000.0
8,1,36,4,50000.0
10,1,1,2,31993.0
8,1,19,2,1861548.0
8,4,10,2,48000.0
4,4,22,2,138637.0
11,1,15,2,73140.0
12,7,26,2,106793.0
6,3,11,2,28152.0
6,1,22,2,51189.0
8,3,1,2,16620.0
5,1,10,2,49783.0
3,4,15,2,44796.0
8,1,6,2,5280.0
8,1,4,2,71664.0
6,4,35,0,1279728.0
6,4,35,1,1279728.0
6,4,35,4,1279728.0
8,3,3,2,74357.0
8,1,4,2,1042200.0
8,4,25,0,32768.0
8,4,25,1,32768.0
8,4,25,4,32768.0
8,1,2,2,8976.0
8,1,5,2,84277.0
8,3,25,2,74651.0
8,1,15,2,79476.0
13,4,39,2,135200.0
13,1,8,2,113000.0
4,1,15,2,99179.0
8,1,12,2,21228.0
13,4,8,2,115000.0
11,3,21,0,97512.0
11,3,21,1,97512.0
11,3,21,4,97512.0
8,3,6,0,29724.0
8,3,6,1,29724.0
8,3,6,4,29724.0
8,3,6,3,29724.0
4,3,18,2,90647.0
5,1,0,2,35000.0
6,4,20,2,24312.0
8,3,4,2,327316.0
8,1,2,2,24336.0
8,3,6,2,63986.0
8,3,6,0,63986.0
8,3,6,1,63986.0
8,3,6,4,63986.0
4,1,18,2,985392.0
8,1,3,2,21768.0
8,1,3,3,21768.0
8,3,12,2,155129.0
4,3,5,2,74651.0
7,3,11,0,159966.0
7,3,11,1,159966.0
7,3,11,4,159966.0
0,1,10,2,93418.0
8,1,5,2,56736.0
13,1,10,2,148000.0
8,1,4,2,58872.0
13,1,8,2,148000.0
8,3,9,2,79428.0
3,3,7,2,69318.0
0,3,35,2,113234.0
8,4,16,2,65604.0
13,1,2,2,200000.0
8,2,32,0,84696.0
8,2,32,1,84696.0
8,2,32,4,84696.0
8,3,10,2,48228.0
8,3,10,0,48228.0
8,3,10,1,48228.0
8,3,10,4,48228.0
4,4,3,2,42648.0
12,2,20,2,150767.0
8,1,7,2,36060.0
8,1,7,0,36060.0
8,1,7,1,36060.0
8,1,7,4,36060.0
8,4,17,2,20784.0
8,4,28,2,114432.0
5,1,3,2,5412.0
8,6,15,2,600.0
11,4,14,0,70704.0
11,4,14,1,70704.0
11,4,14,4,70704.0
10,4,6,2,69318.0
10,4,6,0,69318.0
10,4,6,1,69318.0
10,4,6,4,69318.0
8,1,16,3,139616.0
3,2,13,2,101312.0
5,1,2,2,5804.0
5,1,2,0,5804.0
5,1,2,1,5804.0
5,1,2,4,5804.0
8,6,8,2,35328.0
10,7,15,0,83148.0
10,7,15,1,83148.0
10,7,15,4,83148.0
3,3,16,2,127972.0
11,4,5,0,73140.0
11,4,5,1,73140.0
11,4,5,4,73140.0
8,4,4,0,7800.0
8,4,4,1,7800.0
8,4,4,4,7800.0
8,0,15,2,53322.0
8,0,15,0,53322.0
8,0,15,1,53322.0
8,0,15,4,53322.0
8,4,38,2,123888.0
6,2,6,2,25596.0
13,3,6,2,2040000.0
5,4,0,2,22699.0
8,6,27,2,65053.0
8,6,27,0,65053.0
8,6,27,1,65053.0
8,6,27,4,65053.0
12,1,5,2,65332.0
6,2,6,2,42657.0
8,1,35,0,138203.0
8,1,35,1,138203.0
8,1,35,4,138203.0
9,3,16,2,69375.0
8,3,23,2,94644.0
5,3,10,2,18000.0
5,3,10,0,18000.0
5,3,10,1,18000.0
5,3,10,4,18000.0
5,3,10,3,18000.0
5,1,3,2,23215.0
9,3,10,0,23150.0
9,3,10,1,23150.0
9,3,10,4,23150.0
8,2,31,0,76788.0
8,2,31,1,76788.0
8,2,31,4,76788.0
8,3,3,2,27180.0
8,1,7,2,60064.0
8,1,8,2,79988.0
8,3,6,2,82964.0
6,4,0,2,10236.0
8,3,22,2,55032.0
8,4,4,2,37325.0
5,1,14,2,167664.0
8,4,5,2,14436.0
13,1,16,2,185000.0
8,1,7,2,28368.0
8,3,16,0,69318.0
8,3,16,1,69318.0
8,3,16,4,69318.0
11,0,10,2,60948.0
8,1,5,2,56736.0
8,3,6,2,43632.0
12,2,18,2,150767.0
4,1,2,2,44790.0
0,1,3,2,89879.0
8,1,3,2,60468.0
13,1,10,0,40000.0
13,1,10,1,40000.0
13,1,10,4,40000.0
13,1,10,3,40000.0
8,7,6,2,107616.0
5,1,4,2,21925.0
8,4,23,2,21600.0
8,4,23,0,21600.0
8,4,23,1,21600.0
8,4,23,4,21600.0
8,1,6,0,4512.0
8,1,6,1,4512.0
8,1,6,4,4512.0
2,1,3,2,54659.0
8,7,17,2,39000.0
8,7,9,2,17292.0
8,1,5,2,62340.0
0,4,2,2,636940.0
3,3,10,0,60147.0
3,3,10,1,60147.0
3,3,10,4,60147.0
7,4,0,2,32000.0
7,1,6,2,90647.0
8,1,3,2,85104.0
9,3,1,2,24972.0
6,3,7,2,31993.0
8,3,12,2,767832.0
8,1,5,2,82964.0
8,1,0,2,10392.0
8,1,16,2,130582.0
0,1,16,2,127388.0
3,5,30,0,74651.0
3,5,30,1,74651.0
3,5,30,4,74651.0
12,4,10,2,125639.0
7,4,22,0,83184.0
7,4,22,1,83184.0
7,4,22,4,83184.0
8,1,4,2,48949.0
13,4,15,2,137000.0
8,4,4,2,33828.0
5,1,5,2,30948.0
12,3,15,2,150767.0
4,2,10,2,85315.0
3,3,6,2,61853.0
8,3,3,0,54480.0
8,3,3,1,54480.0
8,3,3,4,54480.0
8,3,8,2,5988.0
8,1,20,2,20784.0
8,3,5,2,72732.0
8,3,2,2,69291.0
4,2,32,2,213287.0
4,1,10,2,58654.0
11,1,17,2,49980.0
12,1,15,2,188459.0
9,3,9,0,111000.0
9,3,9,1,111000.0
9,3,9,4,111000.0
7,3,12,2,89581.0
8,1,5,2,69318.0
12,4,5,2,62820.0
8,4,25,0,77850.0
8,4,25,1,77850.0
8,4,25,4,77850.0
12,7,5,2,82922.0
8,1,6,2,6552.0
10,3,15,2,59720.0
4,7,6,2,51189.0
7,1,27,2,53322.0
8,3,7,2,48000.0
8,1,3,2,7500.0
6,4,20,2,85315.0
8,1,0,2,2100.0
8,1,8,2,142719.0
8,1,18,2,77200.0
8,1,6,2,26784.0
3,3,6,2,35832.0
8,1,4,2,62340.0
5,1,11,2,38692.0
7,3,15,2,71451.0
5,3,10,2,12384.0
13,2,7,2,121000.0
11,3,7,2,60948.0
6,3,21,2,55455.0
4,3,15,2,122640.0
4,4,13,2,51189.0
4,4,13,0,51189.0
4,4,13,1,51189.0
4,4,13,4,51189.0
7,1,2,2,33276.0
8,1,3,2,11376.0
10,3,22,2,53322.0
12,1,13,2,56538.0
8,4,5,0,26364.0
8,4,5,1,26364.0
8,4,5,4,26364.0
8,3,5,2,77986.0
1,7,2,2,8472.0
10,4,12,2,742236.0
4,1,2,2,491412.0
8,3,8,2,74400.0
9,1,16,2,97128.0
9,1,16,0,97128.0
9,1,16,1,97128.0
9,1,16,4,97128.0
10,3,6,2,54388.0
8,3,5,2,86381.0
8,1,6,2,18816.0
10,0,3,2,25594.0
12,3,0,2,35179.0
8,0,8,2,85104.0
8,0,8,0,85104.0
8,0,8,1,85104.0
8,0,8,4,85104.0
8,0,8,3,85104.0
7,3,5,2,53322.0
12,1,1,2,31410.0
8,0,2,2,21720.0
8,1,7,2,54553.0
10,0,11,2,53322.0
10,0,11,0,53322.0
10,0,11,1,53322.0
10,0,11,4,53322.0
8,3,25,2,83184.0
4,4,1,2,35196.0
5,3,4,2,30953.0
5,3,4,3,30953.0
10,0,5,2,39458.0
5,3,22,2,1290.0
12,1,23,0,144485.0
12,1,23,1,144485.0
12,1,23,4,144485.0
12,7,10,2,1130760.0
11,0,1,2,39012.0
8,1,6,2,42552.0
5,1,6,2,29664.0
5,1,1,2,18701.0
8,1,2,2,60787.0
7,1,25,0,213287.0
7,1,25,1,213287.0
7,1,25,4,213287.0
3,3,0,2,34548.0
12,3,20,2,62820.0
8,1,4,2,61200.0
9,1,4,0,80472.0
9,1,4,1,80472.0
9,1,4,4,80472.0
8,4,11,2,41568.0
8,4,11,0,41568.0
8,4,11,1,41568.0
8,4,11,4,41568.0
12,3,8,2,94230.0
8,1,4,2,77436.0
8,1,5,2,33372.0
8,1,14,2,63984.0
11,7,26,2,101578.0
9,4,4,2,49956.0
8,1,24,2,90096.0
8,1,21,0,140000.0
8,1,21,1,140000.0
8,1,21,4,140000.0
5,1,7,2,10060.0
12,4,9,2,90460.0
8,5,7,2,72072.0
8,1,2,2,51192.0
11,1,7,2,60948.0
4,3,22,2,76783.0
8,1,3,2,18000.0
8,1,1,2,72108.0
8,1,2,2,4260.0
8,4,18,2,16860.0
7,3,30,0,106644.0
7,3,30,1,106644.0
7,3,30,4,106644.0
8,3,5,2,46899.0
11,1,3,2,73140.0
11,1,3,0,73140.0
11,1,3,1,73140.0
11,1,3,4,73140.0
12,1,9,2,698124.0
13,3,6,2,90000.0
10,1,10,2,58654.0
10,4,0,2,12792.0
6,7,10,2,106644.0
8,1,4,2,1290528.0
8,5,5,2,39210.0
8,3,13,2,56304.0
5,1,5,2,18576.0
5,1,7,2,34822.0
8,1,3,2,24108.0
12,2,12,0,100511.0
12,2,12,1,100511.0
12,2,12,4,100511.0
2,1,32,2,117126.0
2,1,32,0,117126.0
2,1,32,1,117126.0
2,1,32,4,117126.0
0,1,19,2,162774.0
6,7,2,2,17916.0
4,7,8,2,106644.0
12,1,23,2,1356900.0
12,1,23,0,1356900.0
12,1,23,1,1356900.0
12,1,23,4,1356900.0
8,7,2,0,35832.0
8,7,2,1,35832.0
8,7,2,4,35832.0
7,4,25,0,162100.0
7,4,25,1,162100.0
7,4,25,4,162100.0
8,1,25,2,22395.0
4,0,17,0,53322.0
4,0,17,1,53322.0
4,0,17,4,53322.0
12,4,4,2,56538.0
13,4,10,2,275000.0
8,3,23,2,59724.0
4,4,8,2,76783.0
2,4,4,2,126965.0
2,4,4,0,126965.0
2,4,4,1,126965.0
2,4,4,4,126965.0
8,5,5,2,89580.0
8,5,5,0,89580.0
8,5,5,1,89580.0
8,5,5,4,89580.0
10,6,5,0,324.0
10,6,5,1,324.0
10,6,5,4,324.0
8,1,5,2,19548.0
6,2,10,2,43724.0
5,1,2,2,15477.0
8,0,7,2,72000.0
8,0,7,0,72000.0
8,0,7,1,72000.0
8,0,7,4,72000.0
12,1,12,2,100511.0
6,1,7,2,40525.0
8,7,7,2,46895.0
8,1,22,0,269040.0
8,1,22,1,269040.0
8,1,22,4,269040.0
13,3,44,0,800000.0
13,3,44,1,800000.0
13,3,44,4,800000.0
5,1,2,2,5159.0
8,1,11,2,72518.0
8,4,3,2,2052.0
8,1,3,2,8496.0
4,1,8,2,70385.0
11,3,20,2,73140.0
3,3,26,0,106644.0
3,3,26,1,106644.0
3,3,26,4,106644.0
13,1,14,2,260000.0
8,1,10,2,3408.0
5,3,2,2,54168.0
8,1,15,2,94104.0
0,1,13,2,110403.0
4,0,2,2,42648.0
8,3,0,2,18120.0
13,1,10,2,1860000.0
8,1,1,2,5184.0
11,4,12,2,51192.0
3,1,1,2,44892.0
0,0,15,2,97657.0
8,3,7,2,111129.0
8,3,4,2,48228.0
8,1,5,2,40000.0
13,1,11,2,130000.0
4,3,2,2,79450.0
8,1,3,2,20316.0
4,4,8,2,48523.0
12,1,25,2,50256.0
0,4,14,2,154989.0
5,1,3,2,21163.0
8,3,5,2,30719.0
8,1,3,2,5412.0
8,1,5,2,42096.0
8,1,5,0,42096.0
8,1,5,1,42096.0
8,1,5,4,42096.0
13,1,16,2,210000.0
13,1,16,0,210000.0
13,1,16,1,210000.0
13,1,16,4,210000.0
4,3,5,2,74651.0
10,1,30,2,74651.0
10,1,30,0,74651.0
10,1,30,1,74651.0
10,1,30,4,74651.0
5,1,2,2,3869.0
5,1,2,0,3869.0
5,1,2,1,3869.0
5,1,2,4,3869.0
8,3,10,2,34643.0
4,4,30,0,85315.0
4,4,30,1,85315.0
4,4,30,4,85315.0
8,3,4,2,240708.0
8,3,4,2,24072.0
10,6,0,2,6396.0
12,1,11,2,125639.0
8,3,4,2,48144.0
4,3,3,2,117308.0
5,1,8,2,16766.0
5,1,8,2,144000.0
8,3,22,2,45720.0
8,3,22,0,45720.0
8,3,22,1,45720.0
8,3,22,4,45720.0
8,7,6,3,5760.0
8,3,3,2,75732.0
8,1,11,2,31992.0
8,1,20,0,74652.0
8,1,20,1,74652.0
8,1,20,4,74652.0
8,1,3,0,37932.0
8,1,3,1,37932.0
8,1,3,4,37932.0
8,6,5,0,18000.0
8,6,5,1,18000.0
8,6,5,4,18000.0
8,6,5,3,18000.0
13,1,6,2,152000.0
3,3,5,2,52255.0
4,1,28,2,159966.0
8,1,8,2,85315.0
2,1,0,2,58563.0
5,1,5,2,43851.0
13,3,5,2,81000.0
4,7,12,0,25596.0
4,7,12,1,25596.0
4,7,12,4,25596.0
3,3,10,2,81049.0
4,7,18,2,100245.0
8,1,0,2,12816.0
8,1,3,2,3936.0
8,1,4,2,5676.0
4,1,2,2,76788.0
8,6,10,2,51948.0
13,3,4,2,82000.0
8,2,10,2,7512.0
8,1,2,2,5736.0
8,1,3,2,39252.0
8,3,21,2,36552.0
8,3,4,2,103419.0
8,3,24,2,111996.0
13,1,15,2,137000.0
5,1,1,2,7738.0
5,1,1,0,7738.0
5,1,1,1,7738.0
5,1,1,4,7738.0
8,1,0,0,45483.0
8,1,0,1,45483.0
8,1,0,4,45483.0
8,1,2,2,12000.0
8,3,6,2,96444.0
5,1,2,2,7738.0
8,3,10,2,44796.0
4,7,2,0,53300.0
4,7,2,1,53300.0
4,7,2,4,53300.0
4,7,2,3,53300.0
8,1,1,2,4644.0
8,4,11,2,43512.0
10,3,6,2,47990.0
0,3,20,2,87048.0
12,1,4,2,52764.0
8,4,8,2,70380.0
4,1,35,2,42657.0
8,1,11,0,191959.0
8,1,11,1,191959.0
8,1,11,4,191959.0
4,7,4,2,43764.0
5,3,6,2,25794.0
8,3,9,2,64955.0
8,1,15,0,53808.0
8,1,15,1,53808.0
8,1,15,4,53808.0
8,3,10,2,108408.0
1,3,22,2,27420.0
13,1,3,2,107000.0
8,3,10,2,8508.0
3,3,4,2,543888.0
3,3,4,0,543888.0
3,3,4,1,543888.0
3,3,4,4,543888.0
8,1,3,2,65463.0
8,3,19,2,43368.0
4,3,25,0,153564.0
4,3,25,1,153564.0
4,3,25,4,153564.0
8,3,4,2,767832.0
8,1,5,2,13468.0
8,1,5,0,13468.0
8,1,5,1,13468.0
8,1,5,4,13468.0
8,3,6,2,109140.0
6,3,10,2,23040.0
10,4,3,2,51189.0
3,3,8,2,85315.0
8,3,2,2,85104.0
8,3,2,3,85104.0
0,1,4,2,53078.0
8,4,6,2,73428.0
4,3,10,2,2559444.0
13,1,6,2,60000.0
13,0,6,2,100000.0
8,4,4,2,12936.0
8,4,4,0,12936.0
8,4,4,1,12936.0
8,4,4,4,12936.0
8,1,16,2,57588.0
8,1,10,2,71239.0
8,1,11,2,161424.0
5,1,4,2,6449.0
13,1,4,2,215000.0
8,3,5,2,51600.0
8,3,5,0,51600.0
8,3,5,1,51600.0
8,3,5,4,51600.0
6,7,32,2,63984.0
4,4,14,2,74651.0
8,1,0,2,46920.0
10,1,5,2,150000.0
8,1,7,2,73584.0
8,7,10,2,68446.0
8,3,5,2,39264.0
7,1,15,2,79983.0
0,1,3,2,70771.0
4,3,12,2,85315.0
5,4,4,2,11607.0
12,3,4,2,62820.0
12,1,0,2,23243.0
8,6,5,2,65364.0
5,1,13,2,31598.0
4,3,36,3,61853.0
7,7,16,2,104511.0
8,1,21,2,10152.0
13,4,10,2,15000000.0
12,1,6,2,94230.0
8,1,11,2,89580.0
13,1,3,2,150000.0
8,1,6,2,67212.0
8,1,8,2,48228.0
13,3,20,2,143750.0
13,3,20,0,143750.0
13,3,20,1,143750.0
13,3,20,4,143750.0
0,1,5,2,145081.0
12,3,6,2,56538.0
13,1,8,2,80000.0
8,1,3,2,16800.0
8,1,4,2,693396.0
8,1,12,2,140772.0
8,1,12,0,140772.0
8,1,12,1,140772.0
8,1,12,4,140772.0
13,3,22,2,125000.0
8,4,6,2,58654.0
8,4,15,2,71451.0
8,1,21,2,126444.0
8,7,8,2,38688.0
8,7,8,0,38688.0
8,7,8,1,38688.0
8,7,8,4,38688.0
8,4,4,2,34140.0
7,4,19,2,122107.0
8,1,6,2,136308.0
8,1,14,2,49332.0
8,1,14,0,49332.0
8,1,14,1,49332.0
8,1,14,4,49332.0
8,1,14,3,49332.0
8,4,1,2,4572.0
8,4,1,0,4572.0
8,4,1,1,4572.0
8,4,1,4,4572.0
8,0,10,2,18792.0
8,0,10,0,18792.0
8,0,10,1,18792.0
8,0,10,4,18792.0
8,2,20,2,1613340.0
4,4,7,2,42657.0
3,3,17,2,141685.0
2,4,3,2,87845.0
4,1,9,2,90647.0
8,3,3,2,70380.0
13,1,17,2,245000.0
8,1,3,2,3288.0
8,1,27,2,124447.0
13,1,35,2,300000.0
0,1,9,2,141542.0
0,1,9,0,141542.0
0,1,9,1,141542.0
0,1,9,4,141542.0
0,1,9,3,141542.0
11,4,3,2,43884.0
1,1,17,2,104700.0
8,1,3,2,40956.0
8,1,2,2,43020.0
13,0,4,2,149000.0
8,1,10,2,26004.0
5,1,1,2,3864.0
5,1,2,2,37296.0
8,1,13,2,185000.0
13,1,21,2,130000.0
8,3,6,2,58654.0
8,1,10,2,17556.0
8,1,10,0,17556.0
8,1,10,1,17556.0
8,1,10,4,17556.0
13,1,3,2,123000.0
9,4,10,2,69318.0
9,4,10,0,69318.0
9,4,10,1,69318.0
9,4,10,4,69318.0
8,1,2,2,16308.0
8,3,15,2,111693.0
8,1,6,2,60064.0
4,1,3,2,53322.0
4,1,3,0,53322.0
4,1,3,1,53322.0
4,1,3,4,53322.0
4,1,3,3,53322.0
13,1,22,2,208000.0
2,3,20,2,234252.0
8,4,4,2,82964.0
4,1,27,2,93846.0
8,1,4,2,19200.0
8,7,10,2,94112.0
8,1,4,2,84804.0
8,3,22,2,24000.0
3,3,5,2,516.0
13,1,10,2,400000.0
13,1,10,0,400000.0
13,1,10,1,400000.0
13,1,10,4,400000.0
5,3,12,2,30948.0
13,2,5,2,340000.0
4,1,3,2,51192.0
8,1,2,2,2604.0
13,1,5,2,80000.0
8,7,7,2,125544.0
0,3,10,2,113234.0
9,1,5,2,124872.0
5,1,10,2,25794.0
8,1,3,2,51624.0
8,3,8,2,101151.0
8,0,28,0,18600.0
8,0,28,1,18600.0
8,0,28,4,18600.0
8,3,11,0,72288.0
8,3,11,1,72288.0
8,3,11,4,72288.0
2,4,7,0,23424.0
2,4,7,1,23424.0
2,4,7,4,23424.0
8,1,13,2,36132.0
8,1,1,0,14436.0
8,1,1,1,14436.0
8,1,1,4,14436.0
13,3,2,2,80000.0
4,2,10,2,98112.0
8,1,5,2,31176.0
8,3,8,0,38388.0
8,3,8,1,38388.0
8,3,8,4,38388.0
4,4,1,2,45857.0
13,1,2,2,125000.0
12,0,9,0,70000.0
12,0,9,1,70000.0
12,0,9,4,70000.0
4,7,7,2,49272.0
6,4,13,2,447900.0
4,1,10,2,107710.0
7,3,12,2,63984.0
5,3,9,2,18056.0
6,7,5,0,3840.0
6,7,5,1,3840.0
6,7,5,4,3840.0
5,1,2,2,37188.0
13,3,26,2,113000.0
13,3,26,0,113000.0
13,3,26,1,113000.0
13,3,26,4,113000.0
2,1,1,2,62467.0
11,3,12,0,60948.0
11,3,12,1,60948.0
11,3,12,4,60948.0
4,2,40,2,138637.0
5,3,12,2,19152.0
8,1,18,2,248207.0
11,7,6,2,40224.0
7,0,20,0,127972.0
7,0,20,1,127972.0
7,0,20,4,127972.0
5,1,11,2,38692.0
8,3,5,2,30132.0
13,1,8,2,180000.0
8,1,2,2,51624.0
8,1,0,2,2044.0
8,1,0,0,2044.0
8,1,0,1,2044.0
8,1,0,4,2044.0
8,1,0,3,2044.0
8,4,1,2,12468.0
8,3,3,2,39108.0
8,6,27,0,74651.0
8,6,27,1,74651.0
8,6,27,4,74651.0
8,1,4,2,3828.0
10,0,1,2,24528.0
3,3,31,2,63986.0
8,3,21,2,106644.0
5,1,4,2,15477.0
13,3,26,2,155000.0
2,1,25,2,78084.0
8,3,7,2,47352.0
8,1,5,2,15431.0
8,1,10,2,27652.0
8,1,5,2,27780.0
8,4,6,2,54000.0
2,4,2,2,49950.0
8,3,5,2,113761.0
13,4,0,2,45000.0
5,1,2,2,15477.0
8,1,10,0,24924.0
8,1,10,1,24924.0
8,1,10,4,24924.0
5,1,4,2,2000000.0
8,3,9,2,126438.0
13,0,12,2,160000.0
2,1,4,2,5465900.0
13,1,8,2,110000.0
6,6,32,2,38388.0
8,3,15,0,60000.0
8,3,15,1,60000.0
8,3,15,4,60000.0
8,3,15,3,60000.0
8,1,15,2,84000.0
8,4,10,2,90768.0
8,1,10,2,32936.0
10,3,3,2,18663.0
8,1,1,2,33276.0
8,4,12,2,49020.0
10,0,10,2,49056.0
10,0,10,0,49056.0
10,0,10,1,49056.0
10,0,10,4,49056.0
6,1,16,2,31992.0
8,1,1,2,33912.0
8,1,8,2,39708.0
8,1,8,0,39708.0
8,1,8,1,39708.0
8,1,8,4,39708.0
13,2,8,2,87000.0
13,0,18,2,345000.0
6,1,20,2,49056.0
8,3,5,2,83112.0
13,3,11,2,270000.0
1,1,3,2,47364.0
5,1,10,2,20636.0
8,7,0,3,576.0
8,3,14,0,21756.0
8,3,14,1,21756.0
8,3,14,4,21756.0
8,3,14,3,21756.0
2,1,4,2,64810.0
8,3,10,0,26661.0
8,3,10,1,26661.0
8,3,10,4,26661.0
8,3,10,3,26661.0
1,5,4,0,7476.0
1,5,4,1,7476.0
1,5,4,4,7476.0
4,1,10,2,106644.0
5,1,1,2,3864.0
5,3,5,2,59327.0
4,3,6,2,51189.0
8,1,4,2,61428.0
13,1,10,2,300000.0
13,4,7,2,140000.0
7,1,22,2,71984.0
8,1,11,0,90588.0
8,1,11,1,90588.0
8,1,11,4,90588.0
13,1,18,2,2100000.0
10,3,2,2,28794.0
10,7,3,2,21636.0
7,5,3,2,40956.0
7,5,3,0,40956.0
7,5,3,1,40956.0
7,5,3,4,40956.0
5,1,7,2,56748.0
8,4,12,2,45000.0
8,4,12,0,45000.0
8,4,12,1,45000.0
8,4,12,4,45000.0
13,3,22,2,175000.0
8,3,25,2,89581.0
8,3,25,0,89581.0
8,3,25,1,89581.0
8,3,25,4,89581.0
2,0,19,2,140551.0
8,4,6,2,94829.0
8,3,17,2,90396.0
8,3,17,0,90396.0
8,3,17,1,90396.0
8,3,17,4,90396.0
